text,category
"IBERD ROLA
CIF: 51204561E
Fecha: 11/7/2026
----------------------
HERRAMIENTAS  15.61
FI BRA  31.74
----------------------
TOTAL EUR  83.79
EUR",hogar
"CINESA
CIF: 56709723U
Fecha: 8/2/2026
----------------------
CNE  35.09
C OPA  40.9
PIZZA  30.25
----------------------
TOTAL EUR  33.3
EFECTIVO",ocio
"CL6NICA DENTAL
CIF: 68677885K
Fecha: 28/4/2026
----------------------
GFAS  31.22
PARACETAM&L  35.84
----------------------
TOTAL EUR  66.97
GRACIAS POR SU VISITA",salud
"BASIC&FIT
CIF: 86598488P
Fecha: 5/12/2026
----------------------
AMAZON PRIME  26.02
PRENSA  34.85
----------------------
TOTAL EUR  134.4
CAMBIO",suscripciones
"CEPSA
CIF: 61949630F
Fecha: 19/12/2026
----------------------
GASOLINA  12.28
BONO  46.0
----------------------
TOTAL EUR  88.26
CAMBIO",transporte
"CABIFY
CIF: 22251388A
Fecha: 14/11/2026
----------------------
TREN  13.71
AVE  29.48
PEAJE  47.75
----9-----------------
TOTAL EUR  172.79
CAJERO",transporte
"ALDI
CIF: 58086350U
Fecha: 8/10/2026
----------------------
REFRESCO  1 5.25
CEREAL  17.15
----------------------
TOTAL EUR  178.53
TICKET",alimentacion
"T3LEPIZZA
CIF: 55252043I
Fecha: 19/7/2026
----------------------
C9NA  8.67
CINE  7.11
PIZZA  46.93
HAM9URGUESA  33.68
CONCIRTO  19.3
ENTRADA  31.79
----------------------
TOTAL EUR  24.36
TOTAL",ocio
"AENA
CIF: 93370427S
Fecha: 25/12/2026
----------------------
M#NSUAL  10.73
&BER  40.31
TXI  46.49
V2ELO  41.19
BONO  13.92
----------------------
TOTAL EUR  13.71
CAJERO",transporte
"100 MONTADITOS
IF: 47910886J
Fecha: 2/4/2026
----------------------
TAPAS  37.68
CERVEZA  15.44
----------------------
TOTAL EUR  53.61
FECHA",ocio
"ALSA
CIF: 95648272B
Fecha: 8/12/2026
---------------------
PEAJE  35.83
BOO  35.47
AUTOBUS  35.38
----------------------
TOTAL EUR  79.71
CAJERO",transporte
"MOVISTAR
CIF: 86100760K
Fecha: 18/10/2026
----------------------
HERRAMI ENTAS  14.7
ESTANTERIA  30.19
BOMBILLA  36.96
FIBRA  10.4
IKEA  22.24
----------------------
TOTAL EUR  143.45
TICKET",hogar
"GA LP
CIF: 21366947I
Fecha: 3/6/2026
----------------------
TREN  11.41
MENSUAL  43.0
------------------ ----
TOTAL EUR  58.49
TOTAL",transporte
"100 MONTADTOS
CIF: 7302745Y
Fecha: 14/11/2026
----------------------
COPA  31.57
MSEO  29.13
TA#AS  44.55
ME NU  21.78
----------------------
TOTAL EUR  92.13
CAMBIO",ocio
"VODAFONE
CIF: 84427579N
Fecha: 27/2/2026
----------------------
LA MPARA  21.78
HERRAMIENTAS  39.89
BRICOLAJE  27.35
SILLA  17.85
BOMBILLA  42.07
---------------------
TOTAL EUR  176.59
IVA",hogar
"BASIC-FIT
CIF: 14889638S
Fecha: 22/3/2026
----------------------
CUOTA  42.77
REVITA  40.04
HBO  49.91
----------------------
TOTAL EUR  48.62
GRACIAS POR SU VISITA",suscripciones
"AORRAMAS
CIF: 17379175K
Fecha: 16/3/2026
----------------------
PESCA DO  9.06
ARROZ  45.19
HUEOS  37.59
LEHE  31.92
CARNE  48.36
VERDURA  46.36
----------------------
TOTAL EUR  48.81
CAJERO",alimentacion
"BERSHKA
CIF: 75380752L
Fecha: 7/7/2026
----------------------
CAMISA  36 .14
DEPORTE  26.95
PANTAL ON  28.47
----------------------
TOTAL EUR  63.39
TICKET",ropa
"MAGO
CIF: 79446442J
Fecha: 16/3/2026
----------------------
JERSY  20.58
DEPORTE  21.3
ZAPAT ILLAS  38.86
AB RIGO  48.58
VESTIDO  15.74
PANTALON  39.09
----------------------
TOTAL EUR 144.02
GRACIAS POR SU VISITA",ropa
"DOMINOS
CIF: 97809484P
Fecha: 11/8/2026
----------------------
T5ATRO   8.77
COMIDA  13.38
T APAS  10.42
----------------------
TOTAL EUR  40.71
FECHA",ocio
"ALCAMPO
CIF: 32897915A
Fecha: 22/3/2026
----------------------
REFRESCO  9.0
PESCA DO  42.68
FRUTA  44.36
VERDURA  25.85
----------------------
TOTAL EUR  68.88
EFECTIVO",alimentacion
"GENERAL OPTICA
CIF: 29415576S
Fecha: 7/8/2026
----------------------
OPTICA  33.17
REVISION  9.6
----------------------
TOTAL EUR  93.87
TICKET",salud
"MUTIOPICAS
CIF: 93571489S
Fecha: 28/10/2026
----------------------
IBU$ROFENO  16.52
ANALI SIS  9.08
CLINICA  5.31
GAFAS  26.97
LENTILLAS  25.59
D&NTISTA  15.58
----------------------
TOTAL EUR  42.83
EFECTIVO",salud
"CONSUM
CIF: 57877432T
Fecha: 6/10/2026
----------------------
AGUA  5.68
LECHE  2.12
REFRESCO  16.18
----------------------
TOTAL EUR  93.55
CAMBIO",alimentacion
"BRICOMRT
CIF: 25564988D
Fecha: 4/11/2026
----------------------
MUEBLE  8.25
S$LLA  21.89
FBRA  16.1
BOMBILLA  3.11
----------------------
TOTAL EUR  139.69
TICKET",hogar
"GA LP
CIF: 72427893O
Fecha: 19/7/2026
----------------------
GASOINA  21.88
TAXI  33.47
DIESEL  23.93
AUT$BUS  19.38
TREN  10.03
UBER  44.39
----------------------
TOTAL EUR  172.22
CAJERO",transporte
"C EPSA
CIF: 22873000X
Fecha: 4/1/2026
----------------------
PEAJE  21.9
GASOLINA  2.05
ESTACIONAMIENTO  46.71
TAXI  33.93
----------------------
TOTAL EUR  83.83
EUR",transporte
"FARMACIA
CIF: 36196603L
Fecha: 15/3/2026
---------------------
MEDICAMENTO  7.07
FISIO  20.62
ANALISIS  41.8
----------------------
TOTAL EUR  61.41
FECHA",salud
"NATU*GY
CIF: 33758826T
Fecha: 20/5/2$26
----------------------
INTERNET  17.47
ESTANTERA  15.64
HERRAMIENTAS  23.97
BRICOLAJE  31.44
SILLA  20.16
FACTURA  8.79
----------------------
TOTAL EUR  32.2
TICKET",hogar
"ME^CADONA
CIF: 56063525C
Fecha: 24/2/2026
----------------------
VERURA  1.06
HUEVOS  26.43
AGUA  13.99
FRUTA  25.56
----------------------
TOTAL EUR  10.6
FECHA",alimentacion
"AISA
CIF: 25459629E
Fecha: 14/4/2026
----------------------
MASAJE  4.73%GAFAS  4.25
PARACETAMOL  5.74
CLI NICA  38.37
----------------------
TOTAL EUR  23.42
CAJERO",salud
"SANITAS
CIF: 91655456Q
Fecha: 3/1/2026
----------------------
GAFAS  21.41
FARMACIA  41.39
----------------------
TOTAL EUR  141.33
CAJERO",salud
"H&M
CIF: 79858381C
Fecha: 12/5/2026
----------------------
CALCETINES  48.56
VESTIDO  49.88
CAMISA  19.18
ZAPATILLAS  39.63
ZAPATOS  31.81
DE PORTE  6.04
----------------------
TOTAL EUR  173.63
CAJERO",ropa
"GENERAL OPTICA
CIF: 92726364U
Fecha: 20/2/2026
----------------------
GAFAS  21.28
IBUPROFENO  19.68
----------------------
TOTAL EUR  50.99
EFECTIVO",salud
"PRIMARK
CIF: 87590484D
Fecha: 21/6/2026
----------------------
DEPORTE  37.38
VESTIDO  29.01
ZAPATILLAS  34.94
J ERSEY  42.77
BOLSO  4.65
----------------------
TOTAL EUR  123.2
CAJERO",ropa
"MCDONALDS
CIF: 59054804D
Fecha: 27/11/2026
----------------------
CONCIETO  45.02
RESTAURANTE  10.27
ENTRA DA  5.83
HAMBURGUESA  23.03
CINE  2.07
----------------------
TOTAL EUR  100.73
EFECTIVO",ocio
"GINOS
CIF: 19259759Y
Fcha: 17/2/2026
----------------------
ENT@ADA  16.91
TAPAS  1.47
PIZZA  3.46
TEATRO  43.03
----------------------
TOTAL EUR  177.05
IVA",ocio
"ADESLAS
CIF: 18861760Q
Fecha: 18/11/2026
----------------------
DENTISTA  36.93
OPTICA  30.65
MED ICAMENTO  27.7
FISO  23.3
----------------------
TOTAL EUR  105.64
TICKET",salud
"NETFLIX
CIF: 53450874L
Fecha: 17/8/2026
----------------------
SOFTWARE  43.59
SUSCRIPCION  47.61
PRENSA  28.18
----------------------
TOTAL EUR  123.16
FACTURA",suscripciones
"IBERDROLA
CIF: 10561702A
Fecha: 3/6/2026
----------------------
LUZ  9.73
ME#A  36.85
LAMPARA  47.95
----------------------
TOTAL EUR  146.36
TARJETA",hogar
"MERCADNA
CIF: 78239572Z
Fecha: 3/2/2026
----------------------
FRUTA  5.24
PAN  2.52
CARNE  37.33
ARRO  24.58
LECHE  32.96
----------------------
TOTAL EUR  65.76
CAJERO",alimentacion
"TELEPIZZA
CIF: 13649792D
Fecha: 3/9/2026
----------------------
CE4A  7.8
PALOMITAS 6.72
----------------------
TOTAL EUR  113.86
CAJERO",ocio
"ZARA
CIF: 70835509I
Fecha: 4/6/2026
----------------------
BOLSO  21.33
ZAPATOS  8.77
CINTURON  40.79
ZAPATILLAS  35.36
VESTIDO  46.79
CAMISA  11.24
----------------------
TOTAL EUR  170.96
FECHA",ropa
"AMAZON
CIF: 77411504T
Fecha: 13/2/2026
----------------------
MENSUALIDAD  3.53
SUSCR!PCION  22.98
LICE$CIA  31.11
AMAZON PRIME  39.38
GIMNASIO  38.55
HBO  47.64
----------------------
TOTAL EUR  77.56
EFECTIVO",suscripciones
"CINESA
CIF: 29574857H
Fecha: 6/10/2026
----------------------
T APAS  11.03
TEATRO  23.56
HAMBURGUESA  39.63
PALOMITAS  7.65
----------------------
TOTAL EUR  180.43
FECHA",ocio
"ADESLAS
CIF: 51202603D
Fecha: 3/8/2026
----------------------
FARACIA  44.77
LEN TILLAS  2.69
ANALISIS  19.16
DENTIS1A  11.27
----------------------
TOTAL EUR  133. 85
EUR",salud
"CONSUM
CIF: &7095907L
Fecha: 23/12/2026
----------------------
ARROZ  36.2
QUESO  47.22
AUA  30.39
LECHE  18.81
----------------------
TOTAL EUR  186.73
FECHA",alimentacion
"VISIONLAB
CIF: 68146257B
Fecha: 10/12/2026
----------------------
FISIO  45.76
OPTICA  16.46
MEDICAMENTO  8.61
PARACETAMOL  34.25
---------- ------------
TOTAL EUR  38.55
EFECTIVO",salud
"DIS NEY+
CIF: 54115928R
Fecha: 25/8/2026
----------------------
SOFTWA RE  14.27
SPOTI FY  47.97
MEN1UALIDAD  43.59
DISN EY  7.32
----------------------
TOTAL EUR  154.93
EFECTIVO",suscripciones
"UBER
CIF: 61193979Y
Fecha: 11/6/2026
----------------------
TREN  24.93
UER  34.04
BILLETE  9.26
CABI FY  15.22
GA SOLINA  31.42
P ARKING  24.1
----------------------
TOTAL EUR  152.14
FECHA",transporte
"DECATHLON
CIF: 62950562C
Fecha: 2/9/2026
----------------------
CLCETINES  23.98
ABRIGO  29.78
JERSEY  14.64
CAMIA  42.93
DEPORTE  26.62
----------------------
TOTAL EUR  69.17
FACTURA",ropa
"NAT6RGY
CIF: 76469923F
Fecha: 13/12/2026
----------------------
AGUA  33.87
INTERNET  28.76
ESTANTERIA  39.16
----------------------
TOTAL EUR  195.99
EUR",hogar
"STR0DIVARIUS
CIF: 41587176X
Fecha: 4/12/2026
----------------------
ZAPTOS  18.93
BOL7O  48.7
-----------------4----
TOTAL EUR  166.45
TICKET",ropa
"DISN EY+
CIF: 86707307A
Fecha: 6/7/2026
----------------------
CUOTA  7.29
LICENCIA  43.32
----------------------
TOTAL EUR  114.92
TOTAL",suscripciones
"CONSUM
CIF: 40693384B
Fecha: 26/7/2026
----------------------
QESO  24.66
REFR7SCO  29.67
----------------------
TOTAL EUR  77.7
FA CTURA",alimentacion
"YELMO CINES
CIF: 64783412N
Fecha: 12/7/2026
----------------------
ENTR ADA  19.77
CNA  21.64
COPA  9.98
CINE  9.09
----------------------
TOTAL EUR  162.41
FACTURA",ocio
"ALDI
CIF: 30127091X
Fecha: 8/9/2026
----------------------
CA1NE  12.51
VERDURA  1.85
YO GUR  11.86
AGUA  24.77
ARROZ  19.95
----------------------
TOTAL EUR  166.11
EUR",alimentacion
"MCDONAL DS
CIF: 60546834W
Fecha: 18/7/2026
----------------------
MENU  33.39
T EATRO  32.09
TAPAS  2.73
PIZZA  46.19
PALOMITAS  40.06
CO8IDA  6.2
----------------------
TOTAL EUR  186.31
CAJERO",ocio
"CO NSUM
CIF: 63451934Y
Fecha: 24/10/2026
----------------------
ARROZ  48.34
AGUA  14.62
CA$NE  42.61
PAN  17.65
REFR ESCO  29.16
----------------------
TOTAL EUR  38.59
CAJERO",alimentacion
"BRICOMART
CIF: 88093082D
Fecha: 20/3/2026
----------------------
SILLA  46.22
FAC TURA  43.31
ETANTERIA  37.86
BOMB9LLA  15.95
----------------------
TOTAL EUR  107.97
TOTAL",hogar
"PULL AND BEAR
CIF: 92352631U
Fecha: 7/9/2026
----------------------
DEPORTE  18.03
CINTURON  41.65
----------------------
TOTAL EUR  115.34
CAMBIO",ropa
"GIOS
CIF: 81098108K
Fecha: 13/7/2026
----------------------
C5NA   32.42
MUSEO  45.41
COPA  23.91
----------------------
TOTAL EUR  127.79
TARJETA",ocio
"ALTAFIT
CIF: 13587245M
Fecha: 26/11/2026
----------------------
PRE#SA  22.22
NETFLIX  1.98
GIM8ASIO  9.74
----------------------
TOTAL EUR  29.98
CAMBIO",suscripciones
"ER$SKI
CIF: 45654017P
Fecha: 3/7/2026
----------------------
Y OGU  47.12
PESCADO  29.52
P OLLO  40.31
VERDURA  21.06
----------------------
TOTAL EUR  71.83
EFECTIVO",alimentacion
"MCFIT
CIF: 93209689Y
Fecha: 11/7/2026
----------------------
SUSCRIP CION  47.49
DISNEY  10.37
HBO  5.25
SPOTIFY  31.0
AMAZON P8IME  45.53
P&ENSA  43.28
----------------------
TOTAL EUR  30.32
IVA",suscripciones
"BRICOMART
CIF: 88516146H
Fecha: 8/2/2026
----------------------
SILLA  39.43
AG UA  15.06
----------------------
TOTAL EUR  93.54
IVA",hogar
"GOGLE
CIF: 46761573K
Fecha: 12/8/2026
----------------------
CUOTA  44.66
SOFTWARE  37.57
DI0NEY  20.68
LICENCIA  12.64
---------------------
TOTAL EUR  22.74
TARJETA",suscripciones
"LEROY MERLIN
CIF: 60482146E
Fecha: 12/6/2026
----------------------
HERRAMIENTAS  21.12
FI$RA  41.99
FACURA  44.01
--- -------------------
TOTAL EUR  139.18
FACTURA",hogar
"LEROY  MERLIN
CIF: 12831406S
Fecha: 24/6/2026
----------------------
FACTURA  41.94
MUEBLE  46.97
----------------------
TOTAL EUR  193.37
TOTAL",hogar
"MULTIPICAS
CIF: 41553732D
Fecha: 4/8/2026
----------------------
OPTICA  47.6
FARMA CIA  33.73
IBUPROFENO  15.09
----------------------
TOTAL EUR  74.68
CAMBIO",salud
"REPSOL
CIF: 68870778W
Fecha: 12/6/2026
----------------------
PARKING  12.35
PEAJE  6.48
DIESEL  15.35
CABIFY  47.34
----------------------
TOTAL EUR  111.53
TARJETA",transporte
"ORANGE
CIF: 24699221E
Fecha: 28/5 /2026
----------------------
AUA  25.85
HERRAMINTAS  21.28
----------------------
TOTAL EUR  45.55
EFECTIVO",hogar
"AHORRAMAS
CIF: 21082721P
Fecha: 14/10/2026
----------------------
CERAL  7.57
GALLETAS  45.13
----------------------
TOTAL EUR  198.5
EUR",alimentacion
"CEPSA
CIF: 21084096B
Fecha: 19/8/2026
----------------------
PAJE  4.49
BI LLETE  17.58
CABIFY  5.85
----------------------
TOTAL EUR  14.2
EFECTIVO",transporte
"DISNEY+
CIF: 21063236F
Fecha: 14/2/2026
----------------------
MENSU&LIDAD  35.1
REVISTA  48.22
PRENSA  41.42
----------------------
TOTAL EUR  125.59
TARJETA",suscripciones
"VODAFONE
CIF: 61626764B
Fecha: 5/3/2026
----------------------
A8UA  47.26
ESTANTERIA  48.14
INTERNET  42.49
----------------------
TOTAL EUR  173.2
GRACIAS POR SU VISITA",hogar
"STRADIVARIUS
CIF: 55916079X
Fecha: 25/6/2026
----------------------
ABRIGO  31.56
ZAP ATOS  15.84
CALCETINES  7.63
VESTIDO  7.25
-----#----------------
TOTAL EUR  52.38
CAMBIO",ropa
"VIS IONLAB
CIF: 54673820T
Fecha: 27/5/2026
---------------------
MA SAJE  1.09
GA%AS  34.39
----------------------
TOTAL EUR  10.6
CAJERO",salud
"MCFIT
CIF: 90200552F
Fecha: 1/7/2026
----------------------
SOFTWARE  23.15
MENSUALIDAD  45.09
SPOTI FY  48.57
NE TFLIX  35.79
REVISTA  10.92
----------------------
TOTAL EUR  120.76
CAMBIO",suscripciones
"CO@FORAMA
CIF: 16110102M
Fecha: 4/8/2026
----------------------
LUZ  15.54
FIRA  41.93
 ESTANTERIA  16.01
PINTURA  39.41
----------------------
TOTAL EUR  123.86
CAJERO",hogar
"CEP%A
CIF: 9232433V
Fecha: 23/2/2026
----------------------
ESTACI#NAMIENTO  1.25
UBER  8.81
----------------------
TOTAL EUR  139.24
CAJERO",transporte
"ADES LAS
CIF: 41764958F
Fecha: 20/2/2026
----------------------
LENTILLAS  21.44
PARACETAMOL  11.96
----------------------
TOTAL EUR  46.81
FECHA",salud
"GALP
CIF: 19513787D
Fecha: 12/1/2026
----------------------
U BER  2.21
MEN SUAL  11.43
PARK ING  17.07
AUTOBUS  11.01
AVE  22.79
----------------------
TOTAL EUR  168.11
IVA",transporte
"CONUM
CIF: 60701431F
Fecha: 4/9/2026
----------------------
LECHE  7.57
YOGR  6.86
ARROZ  29.61
----------------------
TOTAL EUR  28.6
TOTAL",alimentacion
"DO MINOS
CI: 31720358S
Fecha: 15/8/2026
----------------------
RESTAURANTE  25.75
M^SEO  2.62
CINE  44.39
ENTR ADA  14.18
COPA  20.68
PALOMITAS  2.6
----------------------
TOTAL EUR  182.28
EUR",ocio
"GINOS
CIF: 18569210P
Fecha: 10/7/2026
----------------------
ENTRADA  20.79
CERVEZA  23.21
PALOMITAS  13.22
----------------------
TOTAL EUR  111.85
EFECTIVO",ocio
"AMAZON
CIF: 34765264E
Fecha: 3/1/2026
----------------------
SUSCRIPCION  8.12
GIMNASIO  31.79
----------------------
TOTAL EUR  74.45
FECHA",suscripciones
"ER4SKI
CIF: 10668095V
Fecha: 22/1/2026
----------------------
VER4URA  13.19
CEREAL  9.07
YOGUR  29.55
----------------------
TOTAL EUR  29.77
IVA",alimentacion
"IK^A
CIF: 64804940H
Fecha: 15/8/2026
----------------------
MUEB L E  34.52
PINTURA  13.48
BOMBILLA  27.07
AGUA  45.06
B RICOLAJE  3.95
INTERNET  48.86
----------------------
TOTAL EUR  108.07
EUR",hogar
"MASSIMO DUTTI
CIF: 58970794Z
Fecha: 8/3/2026
----------------------
PANTALON  44.44
CAMISA  7.9
ZAPATOS  35.64
ROPA ITERIOR  30.28
----------------------
TOTAL EUR  113.51
TOTAL",ropa
"CARREFOUR
CIF: 50615166G
Fecha: 20/7/2026
----------------------REFRESCO  46.36
CARNE  12.67
AGUA  3.39
LCHE  31.24
----------------------
TOTAL EUR  81.41
IVA",alimentacion
"BURGER KI NG
CIF: 44654500C
Fecha: 22/6/2026
----------------------
PALOMITAS  47.0
TA PAS  46.94
TETRO  30.53
C OMIDA  2.86
----------------------
TOTAL EUR  48.32
TOTAL",ocio
"FARMACIA
CIF: 29042795L
Fecha: 26/9/2026
----------------------
FIS2O  32.7
GAFAS  40.37
IBUPROFENO  44.64
DETISTA  1.89
---------------$------
TOTAL EUR  124.63
GRACIAS POR SU VISITA",salud
"BASIC-FIT
CIF: 83617722Y
Fecha: 24/5/2026
----------------------
MENSUALIDAD  12.64
HBO  2.61
GIMNASIO  4.96
----------------------
TOTAL EUR  147.31
EUR",suscripciones
"SANIT%S
CIF: 16815740G
Fecha: 25/9/2026
----------------------
GAFS  5.3
FARMACIA  41.76
DEN^ISA  4.87
OPTICA  37.8
----------------------
TOTAL EUR  75.35
FECHA",salud
"ALCAMPO
CIF: 18610358T
Fecha: 13/11/2026
----------------------
GAL LETAS  18.87
AGUA  13.11
----------------------
TOTAL EUR  165.58
FACTURA",alimentacion
"BAS0C-FIT
CIF: 67080933Y
Fecha: 24/5/2026
----------------------
SUSCRIPCION  23.75
MENSUALIDAD  49.04
SOFTWARE  8.7
REV ISTA  29.24
HBO  36.12
----------------------
TOTAL EUR  52.88
GRACIAS POR SU VISITA",suscripciones
"OYS HO
CIF: 95139163O
Fecha: 5/3/2026
----------------------
CAMI8A  45.67
F&LDA  32.32
CIN6URON  4.7
BOLSO  18.9
----------------------
TOTAL EUR  191.93
IVA",ropa
"AMAZON
CIF: 36072983Z
Fecha: 1/11/2026
----------------------
HBO  23.91
PRESA  33.8
MENSUALIDAD  37.53
SP6TIFY  18.94
LICENC IA  35.49
----------------------
TOTAL EUR  102.0
CAMBIO",suscripciones
"ADESLAS
CIF: 75912174X
Fecha: 13/1/2026
----------------------
RECE#  9.6
GAAS  44.7
DENTISTA  20.91
IBUPR4FENO  8.19
MEDICAMENTO  23.09
----------------------
TOTAL EUR  102.75
CAJERO",salud
"STRADIVARIUS
CIF: 54378321F
Fecha: 2/11/2026
----------------------
ABRIGO  15.76
ROPA IN!ERIOR  2.94
CALCETINES  5.27
ZA PATOS  48.54
----------------------
TOTAL EUR  46.1
IVA",ropa
"ADESLAS
CIF: 11114194X
Fecha: 16/2/2026
----------------------
LENTILLAS  40.52
MASJE  23.76
REVISION  46.09
FISIO  26.25
MEDICAMENTO  33.03
----------------------
TOTAL EUR  179.75
FACTURA",salud
"A^ISA
CIF: 80055633E
Fecha: 28/9/2026
----------------------
GAFAS  21.2
A2ALISIS  24.54
----------------------
TOTAL EUR  11.51
GRACIAS POR SU VISITA",salud
"PRIMARK
CIF: 55159863Q
Fecha: 17/11/2026
----------------------
BO7SO  46.67
PANTALON  22.69
CALCETINES  33.87
C@AQUETA  48.36
CAMISA  23.16
VESTIDO  7.49
----------------------
TOTAL EUR  188.86
EUR",ropa
"EMPREA MUNICIPAL TRANSPORTES
CIF: 45823591Q
Fecha: 26/3/2026
----------------------
TREN  34.16
UBER  9.45
AVE  21.28
TA XI  20.68
BILLETE  30.84
ESTA5IONAMIENTO  48.83
----------------------
TOTAL EUR  178.18
CAMBIO",transporte
"CINE SA
CIF:834159820V
Fecha: 12/5/2026
----------------------
PIZZA  25.32
TAPAS  8.75
CONCIERTO  2.7
CO6A  32.51
----------------------
TOTAL EUR  174.04
EFECTIVO",ocio
"FARMACIA
CIF: 6030337I
Fecha: 17/5/2026
----------------------
MASAJE  48.84
PARACETAMOL  14.46
OPTICA  21.88
RECETA  31.5
CLINICA  47.52
ANALISIS  24.56
----------------------
TOTAL EUR  145.18
TARJETA",salud
"METRO MADRID
CIF: 77889262W
Fecha: 9/9/2026
----------------------
TR EN  28.67
GASOLINA  25.34
BO!O  24.39
MENSUAL  33.1
AVE  32.09
----------------------
TOTAL EUR  136.34
CAMBIO",transporte
"CABIFY
CIF: 59877581F
Fecha: 17/6/2026
----------------------
VUE5O  36.4
AVE  47.73
AUTOBUS  26.95
TAXI  45.76
MENSUAL  23.34
----------------------
TOTAL EUR  78.01
FECHA",transporte
"I KEA
CIF: 79435497Z
Fecha: 22/6/2026
----------------------
FACTURA  45.99
HERRAMIENTAS  27.79
PINTURA  30.73
IKEA  4.87
INTERN ET  36.25
BOMBILLA  18.76
----------------------
TOTAL EUR  164.16
FECHA",hogar
"APPLE
CIF: 82208077B
Fecha: 25/10/2026
----------------------
AMAZON PRIME  36.11
MENSUALIDAD  46.19
REVISTA   28.44
LIC ENCIA  11.45
----------------------
TOTAL EUR  15.51
IVA",suscripciones
"CINSA
CIF: 83139176U
Feca: 15/4/2026
----------------------
CEA  18.04
TAPAS  13.46
ME NU  44.51
TEAT5O  1.79
----------------------
TOTAL EUR  169.25
EUR",ocio
"ENDESA
CIF: 34458062J
Fecha: 13/11/2026
----------------------
BOMBILLA  6.46
ES#ANTERIA  17.91
----------------------
TOTAL EUR  87.7
EFECTIVO",hogar
"CONFORAMA
CIF: 97409076N
Fecha: 27/11/2026
----------------------
ESTATERIA  49.61
BRICOLAJE  34.47
HERRAMIENTAS  4.59
SIL7A  26.17
BOMBILLA  31.62
----------------------
TOTAL EUR  62.32
EFECTIVO",hogar
"PRIMARK
CIF: 76623423N
Fecha: 3/2/2026
----------------------
ABRIGO  30.01
F ALDA  29.49
CINTURON7 1.36
CALCETINES  5.03
JERSEY  28.87
ROPA I NTERIOR  18.84
----------------------
TOTAL EUR  81.73
FACTURA",ropa
"SANIAS
CIF: 95884262M
Fecha: 11/10/2026
----------------------
IBUPROFENO  37.55
ANALISIS  30.06
----------------------
TOTAL EUR  38.57
EUR",salud
"C3NESA
CIF: 33076428F
Fecha: 3/3/2026
----------------------
CINE  8.04
EN0RADA  17.19
TAPAS  2.18
TEATRO  45.49
CERVEZA  49.94
M@SEO  13.38
----------------------
TOTAL EUR  88.65
TICKET",ocio
"TMB
CIF: 28266609C
Fecha: 26/11/2026
----------------------
GASOLINA  18.43
PARK5NG  3.88
ESTACIONAMIENTO  20.5
DI*SEL  14.13
UB@R  48.46
BONO  43.49
----------------------
TOTAL EUR  62.84
EFECTIVO",transporte
"VISIONLAB
CIF: 30299108E
Fecha: 4/8/2026
----------------------
REVISN  12.49
LE@TILLAS  44.68
DENTISTA  37.88
FARMA!IA  17.95
----------------------
TOTAL EUR  65.22
EUR",salud
"VIS
CIF: 38150202J
Fecha: 22/1/2026
----------------------
HAMBURGUESA  49.71
PALOMITAS  35.33
RESTAURANTE  13.91
MENU  9.53
TAP AS  10.42
CMIDA  48.56
----------------------
TOTAL EUR  97.89
EFECTIVO",ocio
"DIA
CIF: 85511532C
Fecha: 27/11/2026
----------------------
POLLO  25.94
YOGUR  41.84
----------------------
TOTAL EUR  149.0
CAMBIO",alimentacion
"AS ISA
CIF: 44913056D
Fecha: 21/1/2026
----------------------
IBUROFENO  27.12
ANALISIS  17.69
DENTISTA  7.33
CLINICA  27.82
PARA8ETAMOL  31.8
O PTICA  8.14
----------------------
TOTAL EUR  157.48
EUR",salud
